epoch,dataset,class,precision,recall,iou,f1
10,Train,10,0.0,0.0,0.0,0.0
10,Val,10,0.0,0.0,0.0,0.0
10,Train,11,0.3468921016090544,0.41091384064627634,0.2316777132258554,0.3761985910451317
10,Val,11,0.36318566071303526,0.3752052006039874,0.2263149556400059,0.3690975985151906
10,Train,12,0.1320660066006252,0.15118633821969135,0.07583613814850726,0.14098082929557335
10,Val,12,0.11275014293869325,0.09582118561701086,0.05462906532214824,0.10359862912791921
10,Train,13,0.15390335166943225,0.13965906906045775,0.07900218139432594,0.14643562370018673
10,Val,13,0.1628804646138848,0.12166862856612197,0.07485860764128455,0.13929014379811658
10,Train,14,0.3005810905277809,0.4085805660394045,0.2094509740047188,0.3463571083955287
10,Val,14,0.2851391479041544,0.3402091390917882,0.18360657427497004,0.31024932664194277
10,Train,15,0.39820695256269845,0.41290209879651274,0.2542498745068872,0.4054214021304975
10,Val,15,0.4465602235254262,0.38672525801437513,0.26142733611092434,0.4144944785795031
10,Train,16,0.0,0.0,0.0,0.0
10,Val,16,0.0,0.0,0.0,0.0
10,Train,17,0.0779510301208494,0.0791776918379708,0.04088577077954654,0.07855956787048377
10,Val,17,0.05968555900619187,0.07419471588849712,0.034208477027471686,0.06615392395667376
10,Train,18,0.5227505099287775,0.3442016063454915,0.2619012851410806,0.41508996813622634
10,Val,18,0.41875320685548384,0.28421475692771037,0.2038109568149658,0.33860956782602103
10,Train,19,0.46289877137864005,0.5980652669104618,0.35306273247735465,0.5218719290319518
10,Val,19,0.42561412644513447,0.62167206865064,0.3380535542398142,0.5052915108528233
11,Train,0,0.5444209024316604,0.870154119943201,0.5035155906720103,0.6697843244677977
11,Val,0,0.4945141595858483,0.8740944024612275,0.4616319290222672,0.6316664496485999
11,Train,1,0.9082533035982201,0.4863362586740543,0.4635628158608705,0.6334717000365887
11,Val,1,0.8979464295252576,0.5581936217122838,0.5248943638255683,0.6884337337362108
11,Train,2,0.5331204702188701,0.6265750242782283,0.4045754703930564,0.5760822048119698
11,Val,2,0.5501414088797385,0.7267772152031235,0.4558608332719483,0.6262423155892225
11,Train,3,0.027084310743370005,0.2584364870728027,0.025131205552304144,0.04903022078734984
11,Val,3,0.03425200266057334,0.22353496272525744,0.03061010877908385,0.05940191607071798
11,Train,4,0.645073411084764,0.22227286074794553,0.19805172705186022,0.3306229944775413
11,Val,4,0.7412145590110618,0.3197440422533378,0.2876341527485335,0.44676377901825615
11,Train,5,0.3011007787940597,0.28159744056841224,0.17029056883747795,0.29102270914511086
11,Val,5,0.2894836949923279,0.26555690027692685,0.1607691892766528,0.2770045722531652
11,Train,6,0.05076266138791338,0.21748419258075175,0.04292296078136949,0.0823128088944971
11,Val,6,0.07273846249726772,0.17985514504754405,0.05462118508724913,0.10358445989365134
11,Train,7,0.21230726295952965,0.12106624229160115,0.08354152367878058,0.15420086696666832
11,Val,7,0.09412013536369064,0.08348184973259216,0.04628907265821694,0.08848237310603622
11,Train,8,0.12684638109299906,0.07124893048819746,0.04780377489779111,0.09124565807042626
11,Val,8,0.13015238571039184,0.053928164786198184,0.03964087346873648,0.07625877805860828
11,Train,9,0.0,0.0,0.0,0.0
11,Val,9,0.0,0.0,0.0,0.0
11,Train,10,0.0,0.0,0.0,0.0
11,Val,10,0.0,0.0,0.0,0.0
11,Train,11,0.4468902974770229,0.27558415171009865,0.2054931894262809,0.34092799259989204
11,Val,11,0.44722977094978245,0.2647580274475459,0.19948051948047016,0.3326115154668608
11,Train,12,0.14163571649638593,0.11065437509442025,0.06623606889563138,0.12424277925400135
11,Val,12,0.14663560367254128,0.10398445092312537,0.06478174002538913,0.12168078208957475
11,Train,13,0.08537102746065824,0.12847850771066474,0.05406288305863701,0.10257999100334204
11,Val,13,0.09080270991581905,0.11699974870050167,0.05387955975417046,0.10224993295042102
11,Train,14,0.27557976184114963,0.2603834767089936,0.15457854794496126,0.267766182449809
11,Val,14,0.21477512583209235,0.18948574702762838,0.11193853027789369,0.20133941663294086
11,Train,15,0.44251718359823483,0.04097695214733164,0.03896544914574232,0.07500816965928325
11,Val,15,0.5393648600712676,0.06460702425279187,0.06122864203391777,0.11539198735307753
11,Train,16,0.0,0.0,0.0,0.0
11,Val,16,0.0,0.0,0.0,0.0
11,Train,17,0.07436579378061133,0.009248422552410792,0.008293690178764013,0.016450939379365245
11,Val,17,0.08122847301928465,0.011380544496717987,0.010082656405867862,0.019964020277325276
11,Train,18,0.47849805582958954,0.039207574266135845,0.037600842769647404,0.07247650636632556
11,Val,18,0.527936230111394,0.054832534627615635,0.052269773414133275,0.09934671476425666
11,Train,19,0.35811473703385405,0.11130599538761873,0.09279327392012207,0.16982767767317614
11,Val,19,0.529266878274775,0.17053520907295502,0.14807580624540917,0.2579547505903792
12,Train,0,0.8341927683767681,0.6615585009799474,0.5846770847383963,0.7379132145726679
12,Val,0,0.7619168022695108,0.5723457952512244,0.48551354717268824,0.6536642421847022
12,Train,1,0.8868610583556931,0.8658390062607036,0.7797140466361576,0.8762239570578788
12,Val,1,0.8829995832258277,0.8441839108375448,0.7592556882272904,0.8631555821160173
12,Train,2,0.7202105997829363,0.8996886430827298,0.6666762696962214,0.8000069092028195
12,Val,2,0.6952515585284088,0.9090177416712663,0.6500188810642681,0.7878926531958168
12,Train,3,0.17313237473772697,0.22956024603760855,0.1095040517375694,0.19739278797004667
12,Val,3,0.14009982890511447,0.18699631971309108,0.08706655652998409,0.16018624314245922
12,Train,4,0.6642760814094273,0.6905267284464937,0.511883885980991,0.6771470837796011
12,Val,4,0.6743034999368348,0.6928422397995577,0.5191186884968606,0.6834471705610006
12,Train,5,0.4492401322556093,0.2902326048763996,0.21406431360923148,0.35264080875258513
12,Val,5,0.4424336090038764,0.27844642605226505,0.20611836609065393,0.341787952204837
12,Train,6,0.565808195788195,0.2145331146550306,0.18420723487637597,0.31110641294975816
12,Val,6,0.5800618605754342,0.18784913510802717,0.1653610065452292,0.2837936115299386
12,Train,7,0.12366232406652583,0.3383727869504002,0.09958316745895489,0.18112893731133048
12,Val,7,0.0679736757328759,0.27708470124727785,0.057734779634504504,0.10916683288272912
12,Train,8,0.15550118971812804,0.2406077419688764,0.10430833904705067,0.18891161594184305
12,Val,8,0.14443005181336757,0.20774246972341603,0.09313225058000318,0.17039520677583594
12,Train,9,0.0,0.0,0.0,0.0
12,Val,9,0.0,0.0,0.0,0.0
12,Train,10,0.0,0.0,0.0,0.0
12,Val,10,0.0,0.0,0.0,0.0
12,Train,11,0.44757295173955564,0.30867398771222404,0.22351680071741278,0.365367762225634
12,Val,11,0.4616598118201241,0.2690262000130445,0.20478344538020024,0.3399506249239907
12,Train,12,0.15535115165674393,0.12455795677795843,0.07426429511090551,0.1382607479290163
12,Val,12,0.146009389671133,0.09067055393577193,0.05924938083440703,0.11187049887033085
12,Train,13,0.17548333376699957,0.09786074723297075,0.06703694039586816,0.12565064133303872
12,Val,13,0.18801576723472535,0.08769029322680602,0.06360322333076904,0.1195995266442738
12,Train,14,0.26374972548588543,0.45648397528215984,0.2007173419438713,0.33432904172448535
12,Val,14,0.2505560784924876,0.3990927756290504,0.18192384542719162,0.3078435947133119
12,Train,15,0.37008633494690507,0.5182565946693325,0.27535933311122257,0.43181450570450663
12,Val,15,0.4118320057928997,0.4769548153366154,0.2837032972514572,0.44200758020465547
12,Train,16,0.0,0.0,0.0,0.0
12,Val,16,0.0,0.0,0.0,0.0
12,Train,17,0.08310671332525214,0.2033253612863572,0.0626921990711661,0.1179874980492582
12,Val,17,0.06230361673874784,0.1905738528973376,0.049266563399897156,0.09390666427417131
12,Train,18,0.47373888399505915,0.3892714653232209,0.2717562008898363,0.42737153166740166
12,Val,18,0.3802670752519354,0.3343032424239733,0.2164021190276503,0.35580687112286585
12,Train,19,0.4113576001391876,0.5622302409215854,0.3115647549812124,0.4751038796944558
12,Val,19,0.40209462469373936,0.5721305165106557,0.30913528240572663,0.472274001605861
13,Train,0,0.7290135160219486,0.7512624451004434,0.587264774087654,0.7399707719941596
13,Val,0,0.6704999203447636,0.6476285768200606,0.49127509812165415,0.6588658189402845
13,Train,1,0.919539125716843,0.8077329359198011,0.7544127854474876,0.8600174227382968
13,Val,1,0.9206090409445871,0.813694648203731,0.7603408207942671,0.8638563707987771
13,Train,2,0.6832978500879444,0.5339488229815146,0.4280218561146627,0.5994612067953992
13,Val,2,0.7225149565821951,0.537850369770863,0.445770352855987,0.6166544340027061
13,Train,3,0.2617135934258575,0.233771470865969,0.14087180133928826,0.2469546505239306
13,Val,3,0.19089552781918584,0.19801830706800075,0.10765994561591426,0.1943916872209711
13,Train,4,0.6964259109533233,0.7019882184066503,0.5375106501119352,0.6991959974119024
13,Val,4,0.6689992141487575,0.7673992441459291,0.5562128967478936,0.7148287924331758
13,Train,5,0.4938197236347981,0.24047992583612246,0.1929242431137466,0.3234475979511565
13,Val,5,0.474855017280699,0.24075050303303008,0.1901291177539732,0.3195100636742331
13,Train,6,0.5092195073696202,0.2777196314119706,0.21907996373988828,0.35941852457953216
13,Val,6,0.508589989433527,0.2503370959663578,0.20157900451362604,0.3355235088167839
13,Train,7,0.3871957671955623,0.1455739009349223,0.11831468667139004,0.21159461797427254
13,Val,7,0.17313868613088135,0.05562329987800804,0.04394871414804421,0.08419707142936535
13,Train,8,0.20562839782473416,0.016671420052369348,0.015662679950304324,0.030842285642497747
13,Val,8,0.22140762463018462,0.01562985198218028,0.01481554160124135,0.0291984905016741
13,Train,9,0.0,0.0,0.0,0.0
13,Val,9,0.0,0.0,0.0,0.0
13,Train,10,0.0,0.0,0.0,0.0
13,Val,10,0.0,0.0,0.0,0.0
13,Train,11,0.5016170212765104,0.2851337622756243,0.2221887133863443,0.36359149471537305
13,Val,11,0.49810844892779044,0.24640488541590175,0.19739610731188917,0.3297089466970939
13,Train,12,0.18516796466338184,0.09629741574728842,0.06763613204541606,0.12670258641925675
13,Val,12,0.1356653273454605,0.05578231292511585,0.0411558041155509,0.07905791199189077
13,Train,13,0.17335900256691672,0.16463938880564744,0.09223171735441268,0.16888671727836527
13,Val,13,0.18559995084256026,0.15980001851678288,0.09393416367339227,0.17173640621732042
13,Train,14,0.43909083449575614,0.31780402124948204,0.2260384348130907,0.3687297647584023
13,Val,14,0.39135885813477106,0.27126963663273923,0.1907825806624808,0.3204322617436196
13,Train,15,0.43609033002939673,0.538783441196941,0.31754739768028434,0.4820280393434798
13,Val,15,0.465990510747414,0.5209810696275365,0.32621936063864493,0.49195384566893274
13,Train,16,0.0,0.0,0.0,0.0
13,Val,16,0.0,0.0,0.0,0.0
13,Train,17,0.09212642256308046,0.1515876246692256,0.0607847538207237,0.11460336530608235
13,Val,17,0.0627620967741809,0.12518598946389786,0.043627547159228126,0.08360749954659998
13,Train,18,0.4500788997818048,0.3903295229671524,0.264286637501799,0.4180802462316336
13,Val,18,0.3972083539341772,0.3686351769271838,0.23639099877526548,0.3823887361243355
13,Train,19,0.45674080351571783,0.6503964807593329,0.36671015785202454,0.5366319295030673
13,Val,19,0.4127362148519685,0.618475775584701,0.32897624068093173,0.4950821954833175
14,Train,0,0.8446273600384939,0.7987969046083033,0.6964580123235855,0.8210730864264915
14,Val,0,0.7371437930793212,0.671410731522252,0.5417151252003761,0.7027434738101503
14,Train,1,0.8893474051772203,0.8771376780885763,0.790831499691535,0.883200340569046
14,Val,1,0.8779389762254304,0.8653726107035885,0.7724376236349316,0.8716104972088594
14,Train,2,0.7573056533189069,0.9106804356349796,0.7049447793254051,0.826941474759091
14,Val,2,0.7513770935395363,0.8964454573946252,0.691368579420799,0.8175256223122024
14,Train,3,0.19831918466071957,0.3448661340955899,0.14404961919950568,0.2518240714915013
14,Val,3,0.14807554018421498,0.32645088232512476,0.11342295081966468,0.20373739978311964
14,Train,4,0.7338016307076275,0.6672270028634136,0.537199328901747,0.6989325521644972
14,Val,4,0.706877262073238,0.7130449012296988,0.5503247265818453,0.7099476816311359
14,Train,5,0.40863610878457646,0.38271702981464895,0.246301683342944,0.39525210231583313
14,Val,5,0.3758359964418364,0.3388029669668526,0.2168114261821396,0.35635993956522555
14,Train,6,0.49049418632743197,0.27378665918555245,0.21316330002393347,0.3514173190544925
14,Val,6,0.45113355616899753,0.23918403513498496,0.18527028841703566,0.31262115914607985
14,Train,7,0.19200812328273897,0.3197334394270301,0.1363193025011122,0.23993132834622014
14,Val,7,0.11276534827595698,0.2586061345087153,0.08521620869777602,0.15704926948220438
14,Train,8,0.2783145065396267,0.09709870621481058,0.07756835128415958,0.14396924172001224
14,Val,8,0.1874566874560379,0.05599834385668564,0.04506080293182987,0.08623575002428877
14,Train,9,0.0,0.0,0.0,0.0
14,Val,9,0.0,0.0,0.0,0.0
14,Train,10,0.038458852582860574,0.08813944014431588,0.027512227909151175,0.0535511402953184
14,Val,10,0.028090465704931147,0.05971128608921272,0.019475516493548187,0.038206928877325436
14,Train,11,0.45103145686862384,0.3401577088674626,0.24056080905394325,0.38782589979911736
14,Val,11,0.45010095183133825,0.3074069210058745,0.22347662123774414,0.36531408023385376
14,Train,12,0.15485478977022246,0.17276711500674846,0.08892207650781897,0.16332128021283665
14,Val,12,0.13881387058427264,0.12487852283758515,0.07036469170952231,0.13147797117385424
14,Train,13,0.17520722376415052,0.13557065483553343,0.08275573428524426,0.1528613130403118
14,Val,13,0.17701239254211287,0.12582168317746692,0.07938349077071336,0.1470904249103762
14,Train,14,0.37870668833293386,0.38131790795251286,0.23457385496984579,0.38000780745380935
14,Val,14,0.34640322004993196,0.33367712362122587,0.20476201638516867,0.3399210974275021
14,Train,15,0.5501098955239763,0.20294032115396718,0.17405302450771196,0.29649942304673355
14,Val,15,0.5481487088095263,0.17815124171167043,0.15533906749370502,0.26890645305003014
14,Train,16,0.0,0.0,0.0,0.0
14,Val,16,0.0,0.0,0.0,0.0
14,Train,17,0.10070123812355404,0.16368562996130628,0.06649096969226848,0.12469110206631959
14,Val,17,0.07305894631754026,0.12948888084604918,0.04899499398973707,0.09341320378364906
14,Train,18,0.5062069379542936,0.40669833706625447,0.29118001897345325,0.4510293088571132
14,Val,18,0.388605449307302,0.3552583163225038,0.22788608856733852,0.3711844081069149
14,Train,19,0.5033808009485752,0.760414002145433,0.43447267443768084,0.6057594246891509
14,Val,19,0.4093100699641308,0.6180670779173149,0.3266817705301557,0.4924794696166581
15,Train,0,0.8858006226028498,0.7378702016061631,0.6737753905737828,0.8050965383032702
15,Val,0,0.825871263523039,0.6450181144206976,0.567799029465435,0.7243262879156026
15,Train,1,0.9080495668364044,0.8635693796387028,0.7941259963027765,0.8852510843238143
15,Val,1,0.9075606238415059,0.8330922058750944,0.7679299600618759,0.868733460032842
15,Train,2,0.8348354144045066,0.901696580864287,0.7651920837366729,0.8669788250017824
15,Val,2,0.8365189990834749,0.9038999662654608,0.7681982972182424,0.8689051380865047
15,Train,3,0.2842024729139276,0.2939077614149565,0.16888907140049134,0.28897364619336463
15,Val,3,0.21643481590195005,0.25605360007544475,0.13287692699456105,0.23458315906350616
15,Train,4,0.7364274601487755,0.8069873464137212,0.6261412211268435,0.7700945144679354
15,Val,4,0.7449031339289902,0.8102084029867266,0.6342333388548326,0.7761845505133074
15,Train,5,0.44769763445207306,0.3445216624636094,0.24176631553566727,0.3893909980632919
15,Val,5,0.42191742214285105,0.33345708070058333,0.22888434743165836,0.3725075429269393
15,Train,6,0.5034854132319813,0.30316256285200893,0.23338774187920333,0.3784499084291203
15,Val,6,0.4645929150719852,0.25490233848282645,0.19702519206714952,0.3291913831629566
15,Train,7,0.4079366581494565,0.2572508454346017,0.1873144164892036,0.31552621794501706
15,Val,7,0.1610692254967317,0.13225776193590444,0.07831158011659077,0.1452485142342856
15,Train,8,0.21168822218643918,0.23892245067275822,0.1264320504904814,0.22448233362965894
15,Val,8,0.12240534521147224,0.14222130214248813,0.07041820418200573,0.1315713825602296
15,Train,9,0.0,0.0,0.0,0.0
15,Val,9,0.0,0.0,0.0,0.0
15,Train,10,0.055951919348577496,0.06298376302158194,0.030534728051178253,0.05925996408017962
15,Val,10,0.04211339269487456,0.040551181102344465,0.02109455000568413,0.04131752040736604
15,Train,11,0.372124752925504,0.41166852111650026,0.24293014359529286,0.3908991052275349
15,Val,11,0.36721798922122056,0.38925733797347517,0.2329822354975175,0.37791660854486053
15,Train,12,0.1511019889556392,0.18691249811086993,0.09117313164372726,0.1671102894717703
15,Val,12,0.13765567069099946,0.14071914480064068,0.07478952533439658,0.13917054620427802
15,Train,13,0.23406135882583723,0.10951653685558105,0.08062289189124013,0.14921558695387044
15,Val,13,0.24984759195277048,0.09757033078946427,0.07546339866605882,0.14033652207509878
15,Train,14,0.413231236630796,0.39581780550597023,0.2533975876129867,0.4043371185411639
15,Val,14,0.36181521716109083,0.32633338108195326,0.2071168380922239,0.34315954934367454
15,Train,15,0.4495266009362769,0.5177678762559575,0.3168638225059826,0.4812400702560397
15,Val,15,0.4743860578496684,0.4926447731821532,0.3186897601799622,0.48334303716883276
15,Train,16,0.0,0.0,0.0,0.0
15,Val,16,0.0,0.0,0.0,0.0
15,Train,17,0.09058356487936914,0.33468603704453304,0.07676125787044107,0.14257804226212778
15,Val,17,0.07054505276364781,0.30297181002923435,0.0606944332554531,0.11444282109452011
15,Train,18,0.4803818599846707,0.4896867402110121,0.3201230154324407,0.4849896689780409
15,Val,18,0.37680426783803556,0.4073234889568304,0.24337124248267364,0.39146995050811545
15,Train,19,0.4604121825723068,0.6853233873601333,0.3800645501979777,0.5507924202911307
15,Val,19,0.4432125239779876,0.6779455778450165,0.36612621016152236,0.5360064160581849
16,Train,0,0.8913891635764012,0.6589919326128044,0.6100113630401212,0.7577727376453677
16,Val,0,0.8368284719280524,0.5513689799313743,0.4978454437636502,0.6647487459406175
16,Train,1,0.8971720228184472,0.879908255535375,0.7992994515139745,0.8884562781849346
16,Val,1,0.8939235267567517,0.859616384397326,0.7800473055425793,0.8764343494302753
16,Train,2,0.7352506622430067,0.9361604166425385,0.7001460764021891,0.8236304890869965
16,Val,2,0.7315862677712388,0.9249702111362783,0.6906035879413055,0.8169905573350399
16,Train,3,0.23068257903402803,0.2602843214823378,0.13933566146934512,0.24459106011245657
16,Val,3,0.18295286348625428,0.2426158346701439,0.11644654600792467,0.20860209328970672
16,Train,4,0.7156049652162024,0.6842293743860624,0.5379475645159999,0.6995655418750983
16,Val,4,0.6955777409356207,0.7078718574852446,0.5404415407614139,0.7016709464267898
16,Train,5,0.47780877561039864,0.3469738027785465,0.25157552718320236,0.40201413125932894
16,Val,5,0.45260233096195945,0.31082616217337666,0.22590306183017872,0.3685496282778723
16,Train,6,0.4810739436619226,0.25356071559592064,0.19910359114265866,0.33208738578237573
16,Val,6,0.44595914222083277,0.21992140848321842,0.17272837302185048,0.29457523907733674
16,Train,7,0.233001795501768,0.39238114183401784,0.1712224720271377,0.29238248646799475
16,Val,7,0.13180390788549728,0.2834630897661725,0.098864788824517,0.1799398569308848
16,Train,8,0.2150027488749537,0.27376908916480236,0.1369147184294632,0.24085309726200566
16,Val,8,0.15018050541504196,0.19376876099762572,0.09242618741972329,0.16921268603196943
16,Train,9,0.0,0.0,0.0,0.0
16,Val,9,0.0,0.0,0.0,0.0
16,Train,10,0.08753057993954916,0.10619507652911218,0.05040014914963641,0.09596370790466921
16,Val,10,0.08473011708687522,0.07629046369200512,0.04182354492912496,0.08028910948553589
16,Train,11,0.5028852627191193,0.303546030670959,0.23348565134554106,0.37857862099252704
16,Val,11,0.4983884963428174,0.26400288922441917,0.20858084096386384,0.3451665476702347
16,Train,12,0.1683987209444815,0.16554329756682318,0.09108295084146693,0.1669587963842713
16,Val,12,0.15197069226863066,0.11690962099114002,0.07075222019639431,0.1321542299524974
16,Train,13,0.20874975026598605,0.16298878678937365,0.10074738147399635,0.18305267940572717
16,Val,13,0.21108389705306527,0.14362426759425137,0.0934573808868,0.1709392243092822
16,Train,14,0.336693508821271,0.45851508933634066,0.24090502029773805,0.3882730963736069
16,Val,14,0.30922698724165604,0.4048226137611226,0.21258105119576087,0.35062571365270967
16,Train,15,0.4657510537904787,0.49273654038523773,0.3148067587400738,0.4788639142033747
16,Val,15,0.4660839152642838,0.4446457124327659,0.29459264044377587,0.4551124855894469
16,Train,16,0.0,0.0,0.0,0.0
16,Val,16,0.0,0.0,0.0,0.0
16,Train,17,0.08516038788563934,0.13786128638304782,0.05556723496987281,0.10528411765242807
16,Val,17,0.05355576739751124,0.11296095226600998,0.03770064959466934,0.07266189405454207
16,Train,18,0.38486695760146805,0.483659717792418,0.27278655586594586,0.4286446167551754
16,Val,18,0.32707275062274094,0.4250501563827783,0.22675288135276225,0.36967979743056095
16,Train,19,0.4409585468093786,0.6786157195041423,0.364780462121164,0.5345628384744152
16,Val,19,0.4175271804723417,0.6623978998618043,0.34426722861459613,0.5122005775317708
17,Train,0,0.862316173199659,0.7323349646795014,0.6556677020315737,0.7920281311465739
17,Val,0,0.7911039240738721,0.6183011963322605,0.5315215789623419,0.6941091558778004
17,Train,1,0.903538738245766,0.8503624716622882,0.7795881858143768,0.8761444783504669
17,Val,1,0.8892906489710714,0.8368224871830835,0.7578695354445889,0.8622591333119592
17,Train,2,0.7989954499282931,0.8878936423299806,0.7257775707215935,0.8411020965067524
17,Val,2,0.8269593872274589,0.8835477956988779,0.745684400841115,0.8543175342832738
17,Train,3,0.25312307490329056,0.2558842296010691,0.14580097609781495,0.2544961581895988
17,Val,3,0.18431612596065697,0.20458620364250174,0.10737244569469107,0.19392290886633531
17,Train,4,0.7245484839226161,0.7935579100192703,0.6096381223828647,0.7574846916083126
17,Val,4,0.7191726036347129,0.8447409739767707,0.6352103651874241,0.7769157713881565
17,Train,5,0.39751477007489544,0.3273615424011149,0.218801318965104,0.3590434512040473
17,Val,5,0.3543870540855964,0.32211192206883404,0.2029927427392204,0.33747957494134284
17,Train,6,0.3159305542306441,0.35735557521740013,0.20146725145842478,0.33536868894523264
17,Val,6,0.2932981139368478,0.3507724313286684,0.19010136651666754,0.3194708768741293
17,Train,7,0.4939242315937435,0.1924408195742605,0.1607457379282575,0.276969762341154
17,Val,7,0.12447129909327954,0.03864553043800896,0.030385721660867036,0.058979310678039035
17,Train,8,0.16937486964597384,0.23161087920344536,0.10844046275051186,0.19566312073643746
17,Val,8,0.12559402579759704,0.17234240761808056,0.07834188114615426,0.14530063217681688
17,Train,9,0.0,0.0,0.0,0.0
17,Val,9,0.0,0.0,0.0,0.0
17,Train,10,0.08833832317182963,0.10603503462723243,0.050630449129872475,0.09638107589018997
17,Val,10,0.06779100529097727,0.07174103237092225,0.03611380251914998,0.06971010296963277
17,Train,11,0.3512615554580469,0.4183735668327204,0.23601104707011197,0.3818914799556518
17,Val,11,0.35199712557627644,0.385974128307707,0.22564299424179932,0.36820345279048866
17,Train,12,0.10451749734886437,0.14894967507929607,0.06543880382964858,0.12283915512121095
17,Val,12,0.09549364691019217,0.1175898930999829,0.055629626224056074,0.10539610149503145
17,Train,13,0.17330481033947764,0.20484152406794656,0.10360543843232044,0.18775811007177914
17,Val,13,0.19116706060563993,0.19361963839324486,0.1064306227052887,0.19238552830197056
17,Train,14,0.4045332607596748,0.3089728323647836,0.21238117982286506,0.3503538002417789
17,Val,14,0.3474492810714533,0.252685861624385,0.17136195842237087,0.2925858302548392
17,Train,15,0.291300723328879,0.799891014447483,0.27151418337296995,0.42707220168709964
17,Val,15,0.3214303910125259,0.7830364630505431,0.29514429467689623,0.4557705164091348
17,Train,16,0.0,0.0,0.0,0.0
17,Val,16,0.0,0.0,0.0,0.0
17,Train,17,0.09763403305804576,0.20483920211680684,0.07080042914680379,0.13223832355483162
17,Val,17,0.07209160829340987,0.18582860819552585,0.054786887189512745,0.10388237800586823
17,Train,18,0.5713800338425896,0.31930956898501767,0.2576054314469173,0.4096760750441909
17,Val,18,0.4240819694677413,0.2701435918102701,0.19763745208885997,0.33004553906906064
17,Train,19,0.5159249260792848,0.35688323558226437,0.2673579893824824,0.421913916287471
17,Val,19,0.4523254800309618,0.40083403375353877,0.26986215510995026,0.42502589885197734
18,Train,0,0.8483459868351058,0.8015154503920109,0.7010651631283134,0.824266082305507
18,Val,0,0.7143423200947976,0.7093272718111538,0.5525852426712948,0.7118259578960455
18,Train,1,0.9178110366197905,0.8135568154788451,0.7583114645383798,0.8625450899367515
18,Val,1,0.9252363358472769,0.8063265836618954,0.7570038686106324,0.8616985742182153
18,Train,2,0.6464426989727865,0.9413974002855467,0.6214352269882847,0.7665248820686442
18,Val,2,0.6153642505110646,0.9371176347829139,0.5909621783375649,0.7428990865747794
18,Train,3,0.26314175703005055,0.22779918838211236,0.1390808144082781,0.24419832169252928
18,Val,3,0.18897783024084458,0.19337548362740525,0.10567571191351778,0.19115136203326494
18,Train,4,0.6733681397597888,0.4973903562053831,0.4007108465492498,0.5721535520536138
18,Val,4,0.6662081709857541,0.5390954861772301,0.4244497881344119,0.5959490999943058
18,Train,5,0.3315866742496801,0.44695240935345754,0.23511833714149102,0.3807219552187104
18,Val,5,0.28991926584784766,0.41940705211493506,0.206887079583779,0.3428441320930409
18,Train,6,0.3583618079216698,0.3977696972312524,0.23231537089668608,0.37703882189705584
18,Val,6,0.3451270847764081,0.37429209847047534,0.2188570012614639,0.3591184166687341
18,Train,7,0.466281114718457,0.27425900139242604,0.20873264598564614,0.3453743784619259
18,Val,7,0.18234323432313146,0.10364881343203859,0.07076075819667599,0.1321691240190469
18,Train,8,0.1189925413468557,0.14270528144360947,0.06938981341401042,0.12977458713759796
18,Val,8,0.08265195547228582,0.0868440120069487,0.0442207347282748,0.08469613875423512
18,Train,9,0.0,0.0,0.0,0.0
18,Val,9,0.0,0.0,0.0,0.0
18,Train,10,0.09098141829173972,0.07487051155210457,0.04283086552306401,0.08214345078691443
18,Val,10,0.06121277816740342,0.041994750656149604,0.0255434638001156,0.04981448807737026
18,Train,11,0.5423507639744372,0.22116975472882577,0.1863849841818445,0.31420657581778233
18,Val,11,0.5287114204592648,0.18953969400479692,0.16214470284233173,0.27904390939997686
18,Train,12,0.1967895362662196,0.09004080398969623,0.06584298470513973,0.12355099832608767
18,Val,12,0.1790216843162405,0.06899902818263459,0.052413996751769956,0.09960717892429344
18,Train,13,0.15486827897413888,0.11914807169779403,0.07220207083030904,0.13467996408445623
18,Val,13,0.16066163866983876,0.12397000277750421,0.07524041934913583,0.13995087117585014
18,Train,14,0.48590760378340186,0.2266859879855379,0.18283564216052137,0.3091480051459728
18,Val,14,0.3976730791382565,0.1648378933294977,0.13190533322124334,0.23306777873536913
18,Train,15,0.38602693242704683,0.5650894166210018,0.2976080403934112,0.4587025172472609
18,Val,15,0.40273762285628634,0.5068397571366218,0.2893504835466452,0.4488313830225091
18,Train,16,0.0,0.0,0.0,0.0
18,Val,16,0.0,0.0,0.0,0.0
18,Train,17,0.10741998927229697,0.1910746997760799,0.07383992173557866,0.13752500306095788
18,Val,17,0.07988410596024653,0.1397032211363897,0.05354418088499661,0.10164581498919288
18,Train,18,0.5059392408299317,0.43290623809048134,0.3042759030992967,0.4665821075668111
18,Val,18,0.38823575970576135,0.3330405719141742,0.2184173122764111,0.3585262734655789
18,Train,19,0.602912747395845,0.48458512330182485,0.3673451181065302,0.5373114802754826
18,Val,19,0.46806852137116584,0.36633572499598654,0.25865352296782934,0.4110003510069718
19,Train,0,0.8667086720071637,0.8073618484411931,0.718188436413708,0.8359833146388475
19,Val,0,0.7569775908933021,0.7245891775845511,0.5878426686031308,0.7404293589774382
19,Train,1,0.8730346246160751,0.894527792642397,0.7915536830585173,0.8836505275454147
19,Val,1,0.8693914192313515,0.8765060583866777,0.7745193540977473,0.8729342375139373
19,Train,2,0.6621550390651934,0.933966028677261,0.6325418428079396,0.7749165408918225
19,Val,2,0.6187124314227345,0.9206632612990044,0.5873945561479536,0.740073789540458
